timestamp,X,Y,Z,VX,VY,VZ
160.4,-10.367716764048572,1.6202083970224164,-105.21644028850938,-0.303632601561521,0.8324206219450115,-51.116101568014315
160.44,-10.376227654466444,1.650244907167486,-107.27085281303795,-0.30110326483591493,0.8320490672394081,-51.50979860615564
160.44,-10.380532169230209,1.6525775013929354,-107.27163283628117,-0.2990606973986031,0.8326383839110804,-51.50818194435014
160.48,-10.390774382535195,1.6853587366559521,-109.34382577941699,-0.29653844922402683,0.833032591245303,-51.89934545850208
160.48,-10.39141831340611,1.6887357027199308,-109.3417663963488,-0.2961298539235334,0.8293703151118279,-51.89971948386306
160.48,-10.389487602252043,1.6918941407791357,-109.34058910855612,-0.2970369294290062,0.8311274763577978,-51.89724546186315
160.52,-10.401519677285108,1.7267365160157357,-111.42616573970052,-0.2979967344650033,0.8323736118690973,-52.28733235485823
160.6,-10.424097910188536,1.796365735928548,-115.63736356828116,-0.3015092506705509,0.8355817334894954,-53.071149801957745
160.6,-10.427597416544216,1.796305961362123,-115.64123541929935,-0.30209725644506685,0.8362507186589925,-53.06863369239982
160.6,-10.43080233640449,1.800647104792278,-115.64423310852025,-0.30283452810366235,0.8367615826044794,-53.06704990742152
160.6,-10.426587034216611,1.8014041156473661,-115.64116030135058,-0.30013253672357,0.8355604233017209,-53.06336614952266
160.64,-10.436367474882834,1.8337060541517636,-117.77066622202001,-0.30157991114177757,0.8379802737751634,-53.45387588909045
160.64,-10.435604225136606,1.8378248047216363,-117.76476277521733,-0.30464645951146124,0.8382561298789143,-53.454742289258455
160.64,-10.433125116768979,1.8373272607050886,-117.76363034527051,-0.3062904422935318,0.8389629952461621,-53.45340909219199
160.68,-10.445783634675626,1.8687050579751885,-119.9108710802012,-0.3074034442671968,0.8384150356544697,-53.845793439743176
160.68,-10.44398277789443,1.873165655416519,-119.90944275219321,-0.30455414035591777,0.8400284149502929,-53.847083929204835
160.68,-10.442510522706161,1.8751095705000542,-119.91040609524154,-0.3027967503005841,0.8398437695405725,-53.847546361030474
160.68,-10.439964950233623,1.8766874829656786,-119.90960399864288,-0.30011259545438296,0.8405662208480555,-53.84467988969652
160.68,-10.440152468604051,1.8747343024749188,-119.91151832882649,-0.29683845992091507,0.8414042838815209,-53.84128908637211
160.68,-10.433283600717722,1.8728023556104627,-119.91392436177507,-0.299995721117761,0.8417324759732209,-53.842355452659234
160.72,-10.443916608198824,1.9060254784713218,-122.07706945588725,-0.29882186001666644,0.8392678169584942,-54.233050974495185
160.72,-10.442849916345098,1.904726714852734,-122.07672281965884,-0.30267000291346496,0.836641285717962,-54.23076388271991
160.72,-10.443764028011172,1.901709533767048,-122.07674872718468,-0.3015326335000548,0.8396198780739367,-54.22884360470766
160.72,-10.444511895408935,1.8995904759368412,-122.07649679620744,-0.30057018639213234,0.8407739963634338,-54.22505072146142
160.72,-10.447250577037158,1.8999322426124758,-122.07864282891225,-0.2997337649135363,0.8386679212685352,-54.2257668499958
160.72,-10.445147696977195,1.9010414756698368,-122.08019855974916,-0.30137496333271196,0.835934549765213,-54.22704224575375
160.76,-10.46236670793729,1.9351918676165754,-124.25721726153883,-0.30012152419393884,0.8373603407161321,-54.61978529157965
160.76,-10.465106197066303,1.9325674623767657,-124.25339265357765,-0.30097970130977514,0.8372057965048558,-54.621525215309624
160.76,-10.464203377732431,1.9323808471741217,-124.2529552766963,-0.3023343786877966,0.8411153109586285,-54.624376972185416
160.76,-10.463191917297506,1.9309948772826606,-124.25163995651991,-0.3012306335390421,0.8390075294175304,-54.626301282503924
160.8,-10.47556803807325,1.9656839340612833,-126.44639548354573,-0.29958649692442224,0.8377964655845839,-55.01911718188781
160.8,-10.475497893975062,1.9649703346869731,-126.4456960292984,-0.3005779442282313,0.8394715600964711,-55.017186933205615
160.8,-10.47229604044923,1.9660939734003269,-126.44539654699267,-0.30282819765836305,0.8386662016946854,-55.01647217611236
160.84,-10.486305300175468,2.0004129727335282,-128.6525927615395,-0.3039867185649518,0.8376181866924434,-55.408752375496846
160.88,-10.4956762880035,2.036989207000001,-130.8786069040917,-0.30594009989156734,0.8367386361215264,-55.8007109916736
160.92,-10.50378065425904,2.0735016114581706,-133.11759215930493,-0.30430120584166676,0.8352711255245754,-56.18630223887132
160.96,-10.516585103246035,2.1088568332196704,-135.37436988689296,-0.3038832311967972,0.8336013235913685,-56.582580245155214
161.0,-10.529395545282458,2.143349910140754,-137.64270416282818,-0.30475956135924176,0.8325583490131636,-56.9763590972105
161.0,-10.530224614786595,2.1475596266980483,-137.64192718990367,-0.30477880697135884,0.8307801663080476,-56.97762020185455
161.04,-10.54088623941048,2.1818068080548336,-139.93236179833733,-0.30231815192674555,0.8304155653784709,-57.368271728361584
161.04,-10.53687038568513,2.181920535215236,-139.93522503479517,-0.30486698873602436,0.8288884758310321,-57.367614516312734
161.08,-10.545350094615017,2.2177009567468824,-142.23774704267225,-0.3054722439870509,0.8276217367878331,-57.760366891548195
161.08,-10.546606377801202,2.2202998205279116,-142.2371891460714,-0.31057306991702366,0.8287596908117575,-57.76130599707379
161.12,-10.561777862956319,2.2508908881355763,-144.55712812251963,-0.30911088408983656,0.8294264335789048,-58.15425077930524
161.12,-10.561261978743081,2.2505441790251317,-144.5605979759984,-0.3101053733793279,0.8272669370803533,-58.15490465943803
161.16,-10.574239410403232,2.2836509399100655,-146.8944890757181,-0.3117435947719857,0.8265683556166966,-58.54897818101865
161.2,-10.587648170173061,2.31735021630102,-149.24225006832683,-0.30945337361101627,0.8264085368940454,-58.94197114693706
161.24,-10.599819545379628,2.345641339369026,-151.60507891000825,-0.30954720081382897,0.8294979110688124,-59.337417698120596
161.24,-10.599070217535596,2.345842598670405,-151.6055432977298,-0.31125201145236125,0.8293334203568428,-59.33724492778696
161.36,-10.633956810224635,2.4466922536158653,-158.7970316668826,-0.3122367018123461,0.8258671755528322,-60.51230658911754
161.4,-10.643199473179388,2.479225658477502,-161.22551653439524,-0.3128251894789337,0.8265210692252082,-60.89803699601637
161.44,-10.657160669247327,2.510290840589058,-163.67177859736958,-0.31054539840371415,0.8258999899591567,-61.29360856315065
161.48,-10.671895445898283,2.5442679221690607,-166.13337486079357,-0.31224956832750644,0.8234259865908905,-61.686979208317666
161.68,-10.736461163615093,2.7085137567071595,-178.66922371313248,-0.3106909193138874,0.8205096683917774,-63.645520417725855
161.76,-10.764885753810406,2.772995480998108,-183.79624719720823,-0.31108130599698647,0.8198922546462215,-64.42785892678395
162.0,-10.83528244968942,2.966394617049846,-199.5459051454616,-0.31132262067987415,0.8176136948591834,-66.7848042063609
162.04,-10.851115539092353,2.9991601890855684,-202.22580095462584,-0.31577445508103913,0.8205634489664966,-67.17948774587065
162.24,-10.915011615546556,3.1638008000861575,-215.85517612047363,-0.31978073826495845,0.8200509546821395,-69.13693192950828
162.48,-10.987954455878869,3.3579510677833726,-232.73480980049035,-0.32121901188741536,0.8206247541738121,-71.49123191284937
162.48,-10.989979880718385,3.357844800521471,-232.73307542273466,-0.31882647458969726,0.8215251823581391,-71.49138101626568
162.52,-11.00690232067084,3.390104004197286,-235.60131817185336,-0.3141389617428098,0.823469671621117,-71.88763398327723
162.52,-11.009288345256088,3.3895661269455566,-235.60246770860195,-0.3183548737430972,0.819622489970079,-71.88837901632176
162.52,-11.010014075757447,3.3901565687864545,-235.59894178295562,-0.31722421091228203,0.8226115401153533,-71.88617731866012
