frame_idx,ball_idx,world_x,world_y,world_z
11181,0,-21.219273,60.341156,6.8344707
12706,0,-21.221899,60.348377,6.8346777
13568,1,-21.219082,60.357063,6.8361726
2762,0,-21.223936,60.369553,6.831344
7875,0,-21.21947,60.339737,6.835421
1371,0,-21.219753,60.360367,6.832786
8009,0,-21.208307,60.32406,6.835037
13518,0,-21.219828,60.36096,6.836296
12785,0,-21.22074,60.34532,6.8356695
1109,0,-21.220995,60.36247,6.8329825
713,0,-21.20673,60.332664,6.836288
8658,0,-21.205568,60.314697,6.837198
11394,0,-21.215832,60.332245,6.8364334
12127,0,-21.218023,60.351276,6.8338957
13172,0,-21.219225,60.357166,6.835547
10870,0,-21.21252,60.341057,6.8359704
539,0,-21.221048,60.363514,6.8320007
11519,0,-21.221905,60.3647,6.8343
6485,1,-21.219051,60.345375,6.8339734
1322,0,-21.221052,60.363068,6.832398
12602,0,-21.222609,60.366795,6.8346043
6831,0,-21.219147,60.346264,6.833127
6435,0,-21.219688,60.34696,6.833525
12989,0,-21.221231,60.36285,6.8343625
4183,0,-21.208448,60.33103,6.8348675
9692,0,-21.218489,60.342464,6.8348827
12128,0,-21.221685,60.363766,6.835266
3525,0,-21.206446,60.32611,6.83501
8301,0,-21.20604,60.32024,6.8344693
8950,0,-21.20717,60.316765,6.8358035
1139,0,-21.221012,60.36266,6.832911
6648,0,-21.216412,60.341553,6.8325715
9084,0,-21.219543,60.362667,6.833101
7693,0,-21.20628,60.31942,6.83595
13202,0,-21.219612,60.359894,6.836317
1526,0,-21.223106,60.362568,6.8311505
10900,0,-21.206083,60.32719,6.8364224
6436,0,-21.219673,60.346874,6.83359
10158,0,-21.206108,60.31736,6.833566
9163,0,-21.218367,60.33814,6.8354125
1352,0,-21.220984,60.36271,6.832748
956,0,-21.219723,60.359013,6.8341455
6465,0,-21.21928,60.345806,6.833976
1090,0,-21.22109,60.36286,6.832721
7906,0,-21.22045,60.34743,6.834654
11113,0,-21.205246,60.312744,6.8366003
13549,0,-21.221561,60.366016,6.8340793
13153,0,-21.219666,60.36212,6.834286
348,0,-21.215406,60.35049,6.8347163
6986,0,-21.223139,60.35445,6.832417
482,0,-21.22085,60.36261,6.832619
11500,0,-21.216614,60.336006,6.834246
9114,0,-21.204437,60.308723,6.8367634
12583,0,-21.21843,60.35724,6.8353567
7723,0,-21.223497,60.368584,6.835202
7857,0,-21.20642,60.320175,6.835386
13366,0,-21.220116,60.361927,6.8355417
561,0,-21.220947,60.36311,6.8322673
6466,0,-21.21927,60.34577,6.8339915
7199,0,-21.222757,60.352917,6.8333793
12708,0,-21.22223,60.349422,6.8341804
11579,0,-21.217949,60.339676,6.836705
10322,0,-21.206596,60.319584,6.8364596
3026,0,-21.222027,60.362495,6.835322
8669,0,-21.204668,60.31283,6.8369465
8407,0,-21.219198,60.34613,6.83341
13183,0,-21.219126,60.35746,6.836699
774,0,-21.223642,60.368084,6.83243
12921,0,-21.219374,60.358456,6.836625
512,0,-21.22096,60.363197,6.8321953
116,0,-21.20735,60.323936,6.8362875
11792,0,-21.22103,60.34762,6.833997
11530,0,-21.222807,60.365242,6.8344755
9144,0,-21.217787,60.338894,6.8347616
12654,1,-21.220997,60.347305,6.833909
8882,0,-21.207586,60.33699,6.836924
7887,0,-21.206598,60.31954,6.8365154
1324,0,-21.22113,60.363453,6.832119
7625,0,-21.206043,60.31273,6.8372445
463,0,-21.222206,60.363316,6.8347607
11743,0,-21.221756,60.365154,6.8347697
12788,0,-21.220713,60.345562,6.8353276
1112,0,-21.22117,60.363316,6.832384
11001,0,-21.216925,60.337223,6.833883
9095,0,-21.217117,60.337666,6.8335347
13213,0,-21.21973,60.362644,6.8338013
7879,1,-21.20628,60.320732,6.8344364
542,0,-21.220898,60.362793,6.8325095
8487,0,-21.205324,60.31739,6.8362
7829,0,-21.220842,60.34897,6.8337317
6700,0,-21.21692,60.354317,6.8347516
1325,0,-21.22107,60.363186,6.832292
12605,0,-21.222725,60.366932,6.834841
6438,0,-21.219646,60.346752,6.8336725
12343,0,-21.215689,60.35023,6.8357754
11214,0,-21.218521,60.339005,6.835279
11389,1,-21.20432,60.309185,6.838116
3141,0,-21.220161,60.360126,6.833847
7917,0,-21.22112,60.348248,6.8351893
10690,0,-21.219536,60.341854,6.833876
9561,0,-21.205296,60.31191,6.8381133
4186,0,-21.208559,60.331287,6.8348184
9695,0,-21.21846,60.342953,6.8346024
493,0,-21.220798,60.362232,6.8329396
12210,1,-21.216373,60.339596,6.8347726
8304,0,-21.20609,60.320385,6.8344193
6913,0,-21.222712,60.349796,6.832102
12818,0,-21.219723,60.360424,6.833581
1142,0,-21.221174,60.363575,6.8322096
6651,0,-21.216404,60.341568,6.8325458
6389,0,-21.219978,60.3483,6.832607
9125,0,-21.207579,60.339092,6.8345633
10170,0,-21.206041,60.316505,6.833624
10903,0,-21.206093,60.327198,6.836381
8255,0,-21.205837,60.31984,6.834498
7859,0,-21.220715,60.348663,6.833806
13031,0,-21.223223,60.366055,6.834683
1355,0,-21.22083,60.362415,6.8327727
959,0,-21.219044,60.359154,6.832486
6468,0,-21.219254,60.345737,6.8339953
1093,0,-21.221285,60.36363,6.832261
12111,0,-21.216505,60.35373,6.835248
13156,0,-21.219534,60.36148,6.834713
8334,0,-21.213238,60.333305,6.8351617
776,0,-21.223448,60.367496,6.832687
6681,0,-21.219532,60.346287,6.8339653
9117,0,-21.204456,60.308857,6.836768
177,0,-21.206545,60.32113,6.834555
6815,0,-21.2217,60.367268,6.831308
6419,0,-21.219597,60.346703,6.8336167
12190,0,-21.221561,60.364044,6.834845
11329,0,-21.217781,60.33599,6.8351455
13369,0,-21.21991,60.361084,6.8358636
12973,0,-21.221008,60.36243,6.8360744
9542,0,-21.205444,60.314148,6.836979
4816,0,-21.207872,60.33573,6.834926
7889,0,-21.22057,60.348293,6.8339205
1385,0,-21.217737,60.355473,6.8347716
8934,0,-21.20821,60.338196,6.837346
12403,0,-21.221294,60.363068,6.83387
13448,0,-21.221582,60.36576,6.834431
13186,0,-21.220266,60.362026,6.8342776
12191,0,-21.221516,60.363724,6.835071
515,0,-21.220852,60.36256,6.8326845
11929,0,-21.219296,60.3453,6.832503
940,0,-21.223038,60.367203,6.8321295
6886,1,-21.216373,60.33929,6.830041
7890,0,-21.220575,60.3483,6.833927
594,0,-21.220236,60.361122,6.833008
12142,0,-21.22221,60.36608,6.834963
10751,0,-21.206219,60.332584,6.8374524
9360,0,-21.205936,60.32411,6.835994
8964,0,-21.206045,60.31702,6.8343916
9098,0,-21.20767,60.339596,6.8341846
8440,0,-21.217546,60.336197,6.8356175
13612,0,-21.219036,60.35763,6.8368416
7841,0,-21.20802,60.33907,6.835153
807,0,-21.222576,60.36595,6.832533
13350,0,-21.217924,60.358448,6.8342786
12221,0,-21.221546,60.360504,6.837265
545,0,-21.2207,60.362106,6.832874
6450,0,-21.221136,60.365314,6.8337755
4797,0,-21.215305,60.350544,6.8347635
9177,0,-21.205074,60.31202,6.8357315
8915,0,-21.221203,60.343197,6.8361754
12088,1,-21.221975,60.364674,6.8363404
3144,0,-21.220175,60.360146,6.8338604
7920,0,-21.22133,60.348713,6.83511
13033,0,-21.223566,60.367317,6.83412
7658,0,-21.206387,60.320435,6.8350086
9698,0,-21.218588,60.3439,6.834116
758,0,-21.219133,60.3587,6.8333898
6267,0,-21.22031,60.365612,6.8320093
12172,0,-21.221071,60.362103,6.837066
8307,0,-21.20613,60.32046,6.8344193
496,0,-21.220707,60.361782,6.83325
100,0,-21.206774,60.323772,6.8357553
11514,0,-21.218096,60.335903,6.8365264
10519,0,-21.206675,60.315598,6.836305
6654,0,-21.216503,60.341873,6.8324184
12559,0,-21.221958,60.362843,6.836524
9128,0,-21.207615,60.33922,6.8345394
575,0,-21.220882,60.362774,6.83251
6480,0,-21.21905,60.345367,6.8339705
11593,0,-21.216904,60.33727,6.837838
5822,0,-21.22232,60.353672,6.8350644
1358,0,-21.22055,60.361725,6.83296
962,0,-21.219168,60.359657,6.832178
700,0,-21.207521,60.3264,6.835219
9079,0,-21.217808,60.34042,6.83332
4219,0,-21.204334,60.30789,6.836461
788,0,-21.22273,60.366154,6.8326726
12202,0,-21.219519,60.343216,6.8374915
8337,0,-21.21262,60.32795,6.8368483
526,0,-21.22068,60.36183,6.833153
6684,0,-21.215801,60.339054,6.8341374
12589,0,-21.2184,60.358746,6.833573
6422,0,-21.219604,60.346764,6.833561
11594,0,-21.216888,60.33735,6.8377585
9679,0,-21.218761,60.34147,6.834994
8154,0,-21.20736,60.322243,6.835058
8288,0,-21.205578,60.318493,6.835487
13064,0,-21.218441,60.35838,6.8357186
1126,0,-21.221268,60.363396,6.8325963
11149,0,-21.219723,60.34115,6.834946
13189,0,-21.220097,60.36168,6.834603
8763,0,-21.206015,60.313446,6.8362174
8804,1,-21.207142,60.31778,6.8345537
556,0,-21.220814,60.362522,6.832653
13614,0,-21.216877,60.35352,6.836875
6714,0,-21.216846,60.341583,6.833508
12619,0,-21.223639,60.368473,6.8344812
943,0,-21.222946,60.36704,6.832126
6452,0,-21.221098,60.365158,6.833786
10966,0,-21.218836,60.344326,6.829812
4462,0,-21.219204,60.354595,6.834745
9575,0,-21.205765,60.310627,6.838136
8318,0,-21.211252,60.329502,6.8352036
7922,0,-21.207502,60.322594,6.8349733
10358,0,-21.205645,60.317844,6.8363757
8452,0,-21.217001,60.332428,6.836798
8056,0,-21.2082,60.3396,6.8348794
12832,0,-21.218712,60.356285,6.8369336
760,0,-21.219936,60.36029,6.8333216
11179,0,-21.223217,60.369644,6.8316755
12224,0,-21.22199,60.362312,6.836516
548,0,-21.220636,60.36183,6.833057
6453,0,-21.22109,60.36511,6.8337893
12957,0,-21.2187,60.358677,6.833869
11566,0,-21.221699,60.34683,6.8356714
2760,0,-21.223938,60.369556,6.831344
10309,0,-21.205458,60.313446,6.8361635
1369,0,-21.219906,60.360596,6.83285
13045,0,-21.21588,60.351173,6.8359184
6878,0,-21.21661,60.340847,6.8305993
12783,0,-21.22074,60.34519,6.835821
12091,1,-21.218758,60.356133,6.836556
1107,0,-21.22097,60.362247,6.8331714
11392,0,-21.206455,60.331787,6.837605
7923,0,-21.221458,60.349083,6.834965
7661,0,-21.206104,60.320107,6.834776
13170,0,-21.219273,60.359303,6.835776
761,0,-21.22032,60.361065,6.833267
12041,0,-21.222284,60.364594,6.837175
6270,0,-21.220118,60.36523,6.8320317
12175,0,-21.215492,60.33838,6.8342395
103,0,-21.206844,60.323765,6.8359895
8348,0,-21.220854,60.347126,6.835593
11517,0,-21.21887,60.336864,6.836015
9131,0,-21.20764,60.33929,6.8345003
7740,0,-21.223137,60.369038,6.834046
13249,0,-21.219948,60.363605,6.833453
7874,0,-21.207628,60.322647,6.8351793
6745,0,-21.219995,60.347343,6.833749
12987,0,-21.220863,60.36036,6.834899
578,0,-21.221037,60.363506,6.8320036
6483,0,-21.218922,60.348206,6.8304
10997,0,-21.21698,60.338512,6.833256
8340,1,-21.221842,60.350662,6.833975
9606,0,-21.207619,60.339348,6.8343964
10339,0,-21.207829,60.32282,6.8354177
3043,0,-21.217384,60.353313,6.835745
3177,0,-21.220003,60.35975,6.8339386
9082,0,-21.219555,60.36249,6.8332343
791,0,-21.22265,60.366325,6.8323045
12205,0,-21.219421,60.35961,6.834109
529,0,-21.22069,60.361774,6.83325
6434,0,-21.219704,60.34705,6.8334537
11547,0,-21.22127,60.344463,6.8346796
6687,0,-21.215662,60.33843,6.8345532
10290,0,-21.206427,60.32046,6.835067
9161,0,-21.217787,60.337288,6.835336
7904,0,-21.20602,60.318504,6.836446
6816,1,-21.217402,60.34231,6.833871
9548,0,-21.20524,60.313255,6.837013
608,0,-21.219149,60.35915,6.8328905
13017,0,-21.221893,60.362408,6.835923
13151,0,-21.219576,60.361763,6.834495
12022,0,-21.219913,60.361202,6.8346877
8291,0,-21.205954,60.320133,6.8344116
84,0,-21.206144,60.322758,6.8352647
6900,0,-21.223045,60.353813,6.8329587
3469,0,-21.206083,60.318905,6.836723
11152,0,-21.206394,60.31515,6.8353124
2212,0,-21.20939,60.323956,6.8373246
12934,1,-21.218046,60.35315,6.837376
821,0,-21.222773,60.366505,6.832318
12235,0,-21.223011,60.367218,6.833984
8370,0,-21.219576,60.340485,6.8350115
559,0,-21.221006,60.36343,6.8320284
6464,0,-21.21932,60.345886,6.8339634
6979,0,-21.222736,60.35322,6.832964
1208,0,-21.220978,60.362373,6.8331747
6717,0,-21.217075,60.342037,6.8334794
946,0,-21.222965,60.363895,6.835807
6851,0,-21.216663,60.33882,6.83225
12360,0,-21.220943,60.362827,6.8341327
3024,0,-21.222757,60.364227,6.834905
7934,0,-21.208176,60.323322,6.835605
10707,0,-21.218117,60.339146,6.8340993
9578,0,-21.205986,60.31065,6.837869
12885,1,-21.222126,60.366463,6.8343635
772,0,-21.223848,60.368717,6.8321443
8321,0,-21.223097,60.354,6.832868
11494,1,-21.20522,60.312,6.8365455
13097,0,-21.219109,60.35787,6.8351593
510,0,-21.220978,60.363277,6.8321424
1025,0,-21.221233,60.363052,6.8328123
6930,0,-21.222782,60.3495,6.8323007
13568,0,-21.216377,60.353462,6.837294
12573,0,-21.222572,60.365135,6.834328
11444,0,-21.218449,60.339672,6.836023
9142,0,-21.207222,60.318714,6.8350186
11578,0,-21.218096,60.34009,6.8364515
11182,0,-21.218376,60.33864,6.836788
2242,0,-21.21005,60.337574,6.8357553
6797,1,-21.217278,60.341076,6.8350368
589,0,-21.220697,60.362236,6.8327236
3025,0,-21.2224,60.36337,6.8351173
7876,0,-21.220617,60.348442,6.833855
6747,0,-21.22119,60.3621,6.833836
1372,0,-21.219648,60.360157,6.832795
12652,0,-21.220953,60.34731,6.8338294
12786,0,-21.220734,60.345383,6.8355827
8921,0,-21.205742,60.31294,6.8372188
714,0,-21.206635,60.332497,6.836269
11395,0,-21.215849,60.332302,6.8363614
10999,0,-21.216957,60.33792,6.8334985
802,0,-21.222494,60.365826,6.8325086
8747,0,-21.222971,60.36665,6.8365498
6486,1,-21.219072,60.34339,6.8333015
1451,0,-21.206282,60.32289,6.8360276
12865,0,-21.219988,60.34393,6.8356266
6698,0,-21.215645,60.338364,6.8345947
13040,1,-21.216875,60.354736,6.834105
6832,0,-21.2171,60.342148,6.8334002
11608,0,-21.217037,60.339077,6.836116
9559,0,-21.20527,60.312046,6.837956
9693,0,-21.218473,60.34258,6.834801
8564,0,-21.204983,60.3104,6.836839
8302,0,-21.206041,60.320248,6.8344684
13515,1,-21.219627,60.36025,6.8368783
1140,0,-21.221066,60.362957,6.8326855
8951,0,-21.207285,60.317795,6.8350997
11425,0,-21.219013,60.340393,6.8345222
13465,0,-21.216038,60.352844,6.8373346
6303,0,-21.21869,60.358864,6.8322477
12208,0,-21.216282,60.339096,6.835148
11812,0,-21.223097,60.36887,6.833031
9772,0,-21.220537,60.352455,6.8338084
6728,0,-21.219967,60.347305,6.8337393
1353,0,-21.220955,60.362682,6.8327265
8169,0,-21.206253,60.320663,6.8344607
7907,0,-21.22053,60.34749,6.834764
611,0,-21.218674,60.35783,6.833385
12025,0,-21.21853,60.358807,6.834789
349,0,-21.21921,60.359432,6.8327146
13545,1,-21.220871,60.361095,6.834733
3472,0,-21.20654,60.320957,6.8356504
12846,0,-21.218855,60.357594,6.8370943
9377,0,-21.205978,60.324818,6.836046
8981,0,-21.221483,60.345966,6.8359942
9115,0,-21.20445,60.30881,6.836749
824,0,-21.222792,60.366524,6.8323393
6729,0,-21.219969,60.347305,6.83374
1557,0,-21.207218,60.326927,6.8344064
12971,0,-21.218761,60.359226,6.8349824
562,0,-21.2209,60.362892,6.8324175
10847,0,-21.213167,60.34288,6.836406
11580,0,-21.217777,60.33919,6.8369775
3027,0,-21.2217,60.361725,6.835492
8199,0,-21.206224,60.320545,6.8345294
8670,0,-21.204594,60.312714,6.8369007
13184,0,-21.219208,60.357845,6.8365507
775,0,-21.223549,60.367794,6.83256
12055,0,-21.219217,60.35902,6.8370643
8324,0,-21.222702,60.35283,6.8333564
12838,0,-21.21583,60.353764,6.8357325
9145,0,-21.205889,60.316925,6.8339906
8453,1,-21.212376,60.331818,6.8349843
11581,0,-21.217642,60.33873,6.8372326
8749,0,-21.221188,60.343494,6.835541
7754,0,-21.221167,60.345905,6.8336987
7888,0,-21.22059,60.348354,6.833898
6759,0,-21.215885,60.337692,6.83371
12268,0,-21.220785,60.363377,6.835767
8403,0,-21.219358,60.346424,6.83342
592,0,-21.22042,60.361576,6.8328805
196,0,-21.207632,60.33565,6.8346763
11610,0,-21.217106,60.33942,6.835763
10615,0,-21.205215,60.311466,6.835928
13051,0,-21.219078,60.35957,6.8342347
1375,0,-21.219183,60.35902,6.8330765
10353,0,-21.206026,60.318512,6.836429
6884,0,-21.216036,60.338737,6.8317785
11264,0,-21.224136,60.372543,6.8315234
11398,0,-21.2159,60.332447,6.83615
11002,0,-21.216913,60.336937,6.8340063
9096,0,-21.218979,60.361347,6.833829
7967,0,-21.22095,60.340412,6.8375597
805,0,-21.222534,60.365856,6.832559
409,0,-21.221125,60.362553,6.833274
8750,0,-21.222986,60.36709,6.835937
12219,0,-21.220058,60.34423,6.837508
543,0,-21.220812,60.36251,6.8326507
10828,0,-21.213718,60.344505,6.8367414
11265,1,-21.217594,60.334904,6.8352585
6963,0,-21.222832,60.35353,6.8328032
12868,0,-21.218882,60.344208,6.832869
6701,0,-21.21581,60.339058,6.834159
12606,0,-21.222778,60.366962,6.8349137
13002,0,-21.218937,60.358852,6.8336945
11611,0,-21.217064,60.339165,6.835985
11215,0,-21.218498,60.33876,6.8354583
7918,0,-21.221212,60.34843,6.8351765
6830,1,-21.221281,60.36701,6.8312807
622,0,-21.217308,60.35452,6.8349
8567,0,-21.205069,60.310226,6.8366446
8171,0,-21.206253,60.320656,6.8344684
12036,0,-21.222773,60.366325,6.8361635
8305,0,-21.206085,60.320354,6.8344436
7176,0,-21.22218,60.34756,6.83424
12685,0,-21.21796,60.357014,6.8345265
12819,0,-21.219725,60.360672,6.833399
6652,0,-21.21644,60.34167,6.8325105
11428,0,-21.219042,60.34076,6.8344955
11032,0,-21.217695,60.33714,6.8340263
10433,0,-21.205349,60.312164,6.8364744
12686,1,-21.216562,60.33871,6.834145
6731,0,-21.219982,60.347324,6.833749
1356,0,-21.220741,60.362213,6.8328075
960,0,-21.219128,60.359516,6.8322506
6865,0,-21.216665,60.339764,6.8317714
13032,0,-21.223421,60.366745,6.834395
12078,1,-21.217405,60.35685,6.8356533
7514,0,-21.224432,60.371933,6.8335547
12028,0,-21.218227,60.358704,6.834517
3088,0,-21.218714,60.35857,6.8335342
8335,0,-21.221916,60.35065,6.8341494
8984,0,-21.221304,60.34553,6.8362803
6682,0,-21.219557,60.346355,6.8339415
12587,0,-21.221478,60.36365,6.834131
11592,0,-21.21692,60.33724,6.8378844
8152,0,-21.207373,60.32216,6.8351855
10984,0,-21.206482,60.31804,6.8346076
13062,0,-21.218573,60.35901,6.835149
9197,0,-21.205444,60.30972,6.837811
1386,0,-21.217659,60.35523,6.8348446
7940,0,-21.20668,60.321484,6.834443
13449,0,-21.219282,60.361412,6.834475
12320,0,-21.222445,60.36792,6.8340154
644,0,-21.209717,60.33906,6.835422
6549,0,-21.219944,60.35061,6.8298616
778,0,-21.223286,60.367046,6.8328605
12192,0,-21.221453,60.363354,6.8353157
8365,0,-21.219645,60.34003,6.8354144
12879,0,-21.22221,60.36643,6.8342595
208,0,-21.207806,60.32161,6.8361363
461,0,-21.222198,60.363297,6.834743
6762,0,-21.21561,60.335976,6.8347654
12271,0,-21.221365,60.36199,6.835259
595,0,-21.220154,60.360916,6.8330655
10231,0,-21.205452,60.315056,6.834949
12405,0,-21.215738,60.351463,6.835295
12009,0,-21.219324,60.356647,6.8365536
13004,0,-21.21877,60.358067,6.8343196
10880,0,-21.20635,60.326344,6.838935
11014,0,-21.215513,60.336147,6.830746
9361,0,-21.205942,60.32418,6.836
8965,0,-21.206032,60.316967,6.8345532
12138,1,-21.218597,60.35695,6.837384
12871,1,-21.220356,60.362118,6.8331246
7970,0,-21.220892,60.34045,6.837904
13613,0,-21.219193,60.35948,6.8368096
808,0,-21.222599,60.366028,6.832494
412,0,-21.221039,60.36253,6.833107
6713,0,-21.216782,60.341503,6.8334584
12088,0,-21.21623,60.35041,6.8372636
546,0,-21.220654,60.361958,6.832947
11564,0,-21.221565,60.34626,6.835835
10831,0,-21.213636,60.34425,6.836699
9574,0,-21.20484,60.31089,6.8361707
12089,1,-21.218845,60.35633,6.836246
7921,0,-21.221365,60.34882,6.83506
6792,0,-21.218004,60.35484,6.836186
1021,0,-21.22114,60.363148,6.83249
625,0,-21.21708,60.354053,6.8348927
13034,0,-21.22377,60.368023,6.8337893
759,0,-21.219532,60.359474,6.8333707
6268,0,-21.220247,60.36547,6.832049
12173,0,-21.219618,60.34401,6.8367925
11044,0,-21.21862,60.340733,6.8327823
11431,0,-21.219088,60.341213,6.8344107
9129,0,-21.207617,60.33923,6.834532
13509,0,-21.221481,60.36497,6.835677
838,0,-21.222898,60.366802,6.832252
442,0,-21.220774,60.36194,6.8330984
576,0,-21.220926,60.362995,6.8323565
6481,0,-21.218971,60.34837,6.830323
10861,0,-21.212742,60.341682,6.836157
13035,0,-21.218624,60.35582,6.836647
10253,0,-21.205605,60.317474,6.8367214
7951,0,-21.208462,60.34007,6.834743
13460,0,-21.218891,60.356792,6.8363557
3091,0,-21.218666,60.357533,6.833655
789,0,-21.222664,60.36611,6.8325777
12069,0,-21.221117,60.348927,6.8343854
6298,0,-21.218771,60.358887,6.832372
12203,0,-21.219318,60.36087,6.834969
8338,0,-21.212692,60.328217,6.836979
12718,0,-21.22208,60.34856,6.834831
10812,0,-21.21386,60.331043,6.8338404
12852,0,-21.21888,60.356236,6.8367276
6685,0,-21.21575,60.33885,6.834267
11461,0,-21.219437,60.35697,6.836391
11595,0,-21.216896,60.33745,6.8376827
9546,0,-21.205273,60.31362,6.8368225
606,0,-21.219446,60.359818,6.8327656
8813,0,-21.218842,60.337624,6.8358283
8417,0,-21.218807,60.345413,6.8333836
3042,0,-21.217579,60.353603,6.8358407
8551,0,-21.204887,60.31042,6.835869
8155,0,-21.207336,60.322266,6.834978
11674,0,-21.222366,60.366386,6.8344665
12407,0,-21.215553,60.350933,6.8356795
7981,0,-21.209425,60.341396,6.835473
819,0,-21.2228,60.366657,6.8322096
1468,0,-21.207964,60.32755,6.8350925
6977,0,-21.222313,60.348015,6.83291
12882,0,-21.222208,60.366634,6.834225
473,0,-21.220669,60.362003,6.8329377
1206,0,-21.221003,60.362392,6.8332076
6715,0,-21.218414,60.360146,6.833558
7760,0,-21.221228,60.3461,6.833085
10234,0,-21.204533,60.3108,6.8366523
9838,0,-21.222454,60.355633,6.8359528
4463,0,-21.219017,60.356644,6.831963
598,0,-21.219961,60.360554,6.833065
9576,0,-21.205843,60.310623,6.8380527
8319,0,-21.20687,60.32139,6.8349643
7190,0,-21.222246,60.351376,6.834034
13095,0,-21.218895,60.35708,6.8356223
1023,0,-21.221193,60.363102,6.83267
9364,0,-21.205933,60.324158,6.8360543
8968,0,-21.20605,60.31794,6.83376
12833,0,-21.218634,60.35602,6.8370686
7973,0,-21.220894,60.33984,6.837759
11442,0,-21.218634,60.340225,6.835637
13482,0,-21.220217,60.360935,6.835148
13220,0,-21.219723,60.36283,6.8335075
811,0,-21.222702,60.366413,6.832278
415,0,-21.221128,60.363216,6.8325133
9789,0,-21.221424,60.35536,6.8330374
6716,0,-21.217018,60.34191,6.833505
12091,0,-21.221977,60.364815,6.8363085
6795,1,-21.217064,60.340267,6.835502
12225,0,-21.220776,60.34669,6.8362355
8794,0,-21.205372,60.311,6.8363924
10834,0,-21.21354,60.34401,6.83663
3023,0,-21.223093,60.365063,6.8346853
10572,0,-21.205656,60.313885,6.8364778
6449,1,-21.219576,60.34649,6.8338194
1370,0,-21.219816,60.360466,6.8328047
11259,0,-21.204056,60.307766,6.8384614
7924,0,-21.221521,60.349243,6.834914
6399,0,-21.219719,60.34733,6.833168
1024,0,-21.221216,60.363068,6.8327537
628,0,-21.216854,60.3532,6.8347616
6533,0,-21.219933,60.3507,6.829733
11047,0,-21.2056,60.315235,6.83406
12171,1,-21.215254,60.335682,6.8342295
13512,0,-21.219366,60.357067,6.8369875
13250,0,-21.220451,60.363556,6.8347096
841,0,-21.222923,60.36689,6.8322043
445,0,-21.222204,60.363274,6.8347077
6746,0,-21.219994,60.347336,6.83375
579,0,-21.221025,60.363422,6.832079
10864,0,-21.206333,60.328323,6.8374095
10998,0,-21.217007,60.338337,6.8332934
9607,0,-21.207502,60.33729,6.836541
8949,0,-21.207333,60.316917,6.8359146
13201,0,-21.219742,60.36037,6.836025
792,0,-21.222618,60.366394,6.8321495
12072,0,-21.222336,60.36505,6.8349643
5172,0,-21.206593,60.33034,6.8350935
11077,0,-21.218458,60.342674,6.830923
9078,1,-21.20599,60.317654,6.83378
12206,0,-21.217422,60.354538,6.8354506
4177,0,-21.208252,60.330605,6.83481
6950,0,-21.222967,60.35368,6.8329406
9028,0,-21.219702,60.341667,6.8339295
9162,0,-21.217999,60.337616,6.835345
7905,0,-21.220428,60.347504,6.834525
871,0,-21.222084,60.357697,6.8330417
475,0,-21.220795,60.36259,6.832544
6776,0,-21.216824,60.3521,6.8375545
8420,0,-21.218761,60.345425,6.8332663
609,0,-21.219007,60.358788,6.832999
6817,1,-21.217402,60.34233,6.8338466
12023,0,-21.223467,60.36851,6.8341584
12285,0,-21.220812,60.361626,6.8356013
12934,0,-21.217281,60.357143,6.834584
13068,0,-21.218214,60.35737,6.8366694
3470,0,-21.206228,60.319595,6.83637
9375,0,-21.206003,60.32487,6.836011
12152,1,-21.217867,60.342136,6.8351045
1084,0,-21.221247,60.363785,6.832002
13627,0,-21.217602,60.356556,6.8357663
2728,0,-21.223934,60.369545,6.831345
12935,1,-21.218304,60.356686,6.837398
822,0,-21.222778,60.3665,6.832338
560,0,-21.220991,60.363335,6.8321075
13147,0,-21.21944,60.35953,6.8342934
5336,0,-21.209202,60.335335,6.8350163
10845,0,-21.206142,60.32921,6.8369203
6980,0,-21.222778,60.353367,6.8328834
12885,0,-21.21916,60.355503,6.836834
1209,0,-21.220997,60.36242,6.8331532
214,0,-21.208668,60.32341,6.836551
11494,0,-21.219856,60.36034,6.836201
9192,0,-21.204922,60.311405,6.835822
8197,0,-21.206245,60.320587,6.834524
7801,0,-21.221037,60.349407,6.833645
9841,0,-21.222492,60.355854,6.8358154
13014,1,-21.214434,60.34958,6.8373084
9579,0,-21.204756,60.30968,6.8360457
8450,0,-21.21703,60.332924,6.8368173
12886,1,-21.215929,60.353252,6.8360734
773,0,-21.223751,60.368412,6.8322906
1288,0,-21.221394,60.36415,6.832024
7193,0,-21.222404,60.35187,6.8338084
6931,0,-21.222794,60.34947,6.832305
11445,0,-21.216032,60.33531,6.835883
8451,1,-21.205929,60.31826,6.8365173
11183,0,-21.218307,60.33855,6.836931
12965,1,-21.219116,60.359642,6.833911
852,0,-21.222996,60.367107,6.8321395
6798,1,-21.220848,60.35046,6.8320136
8401,0,-21.219437,60.346626,6.8333564
506,0,-21.220734,60.36204,6.833038
11050,1,-21.207067,60.335087,6.8346663
6748,0,-21.21998,60.347324,6.833739
12653,0,-21.222708,60.368504,6.83394
13049,0,-21.21903,60.35878,6.8347216
11262,0,-21.217579,60.335304,6.8354435
11396,0,-21.204754,60.309784,6.83798
11000,0,-21.21697,60.337635,6.833693
10267,0,-21.206324,60.31872,6.836857
9609,0,-21.207405,60.337177,6.836484
3105,0,-21.219265,60.35828,6.8341136
9010,0,-21.222176,60.365337,6.8352222
8748,0,-21.222961,60.3668,6.836332
7223,0,-21.222519,60.351086,6.8349757
